42,37,79,54,77,96,55,44,93,46,0,0,0,0,0,0,0,0,0
62,76,8,2,36,97,12,10,40,98,0,0,0,0,0,0,0,0,0
22,37,69,6,28,84,83,12,13,64,0,0,0,0,0,0,0,0,0
54,42,83,97,1,69,24,82,56,33,0,0,0,0,0,0,0,0,0
34,49,5,91,73,19,25,37,3,28,0,0,0,0,0,0,0,0,0
26,49,85,91,27,28,89,84,16,61,0,0,0,0,0,0,0,0,0
11,42,64,38,8,82,55,80,87,56,0,0,0,0,0,0,0,0,0
15,85,77,98,97,11,14,52,33,84,0,0,0,0,0,0,0,0,0
16,22,62,27,78,61,4,5,73,45,0,0,0,0,0,0,0,0,0
99,13,36,49,93,91,29,24,15,46,0,0,0,0,0,0,0,0,0
9,26,70,60,34,2,85,42,20,61,0,0,0,0,0,0,0,0,0
8,66,53,2,95,99,12,5,41,71,0,0,0,0,0,0,0,0,0
39,7,82,67,79,42,90,40,93,32,0,0,0,0,0,0,0,0,0
50,58,46,40,23,35,54,75,59,22,0,0,0,0,0,0,0,0,0
85,63,73,80,14,4,16,30,90,79,0,0,0,0,0,0,0,0,0
18,42,12,39,36,92,61,23,57,46,0,0,0,0,0,0,0,0,0
93,98,9,96,33,80,85,83,39,82,0,0,0,0,0,0,0,0,0
21,88,22,95,76,53,74,40,64,9,0,0,0,0,0,0,0,0,0
28,67,95,100,42,8,27,47,77,85,0,0,0,0,0,0,0,0,0
69,100,75,5,78,30,49,38,46,48,0,0,0,0,0,0,0,0,0
41,68,64,23,56,48,34,10,86,54,0,0,0,0,0,0,0,0,0
79,78,39,18,6,13,92,49,3,48,0,0,0,0,0,0,0,0,0
88,17,51,45,69,63,15,48,3,33,0,0,0,0,0,0,0,0,0
3,87,70,58,53,9,42,52,8,79,0,0,0,0,0,0,0,0,0
40,71,12,56,17,62,20,79,14,55,0,0,0,0,0,0,0,0,0
23,40,41,52,10,51,20,99,59,88,0,0,0,0,0,0,0,0,0
65,30,84,75,39,47,61,24,46,10,0,0,0,0,0,0,0,0,0
15,34,37,6,46,59,31,25,33,2,0,0,0,0,0,0,0,0,0
29,9,35,68,71,44,41,70,22,78,0,0,0,0,0,0,0,0,0
95,84,54,92,82,30,97,36,49,85,0,0,0,0,0,0,0,0,0
47,92,71,11,32,3,46,62,75,27,0,0,0,0,0,0,0,0,0
99,8,59,29,68,32,40,45,10,3,0,0,0,0,0,0,0,0,0
93,57,90,83,95,59,58,53,22,16,0,0,0,0,0,0,0,0,0
92,77,64,15,4,36,52,22,17,82,0,0,0,0,0,0,0,0,0
58,59,30,61,73,45,15,70,13,91,0,0,0,0,0,0,0,0,0
90,72,50,92,91,82,32,98,44,23,0,0,0,0,0,0,0,0,0
78,8,28,54,76,39,50,44,92,33,0,0,0,0,0,0,0,0,0
90,2,100,55,65,35,93,50,29,1,0,0,0,0,0,0,0,0,0
68,48,24,33,12,32,65,11,81,39,0,0,0,0,0,0,0,0,0
20,9,84,98,72,33,66,83,10,55,0,0,0,0,0,0,0,0,0
59,25,52,18,67,5,71,1,46,12,0,0,0,0,0,0,0,0,0
69,31,88,87,79,73,97,12,85,40,0,0,0,0,0,0,0,0,0
35,19,55,13,15,5,78,23,80,32,0,0,0,0,0,0,0,0,0
37,78,86,89,61,45,44,48,82,68,0,0,0,0,0,0,0,0,0
87,5,40,66,89,17,75,16,84,31,0,0,0,0,0,0,0,0,0
12,64,38,80,57,46,29,52,17,62,0,0,0,0,0,0,0,0,0
46,65,17,56,85,83,74,11,78,51,0,0,0,0,0,0,0,0,0
48,52,77,10,38,94,66,95,69,14,0,0,0,0,0,0,0,0,0
74,21,97,93,91,4,70,80,33,3,0,0,0,0,0,0,0,0,0
86,76,88,96,79,36,98,15,44,48,0,0,0,0,0,0,0,0,0
25,51,6,87,18,44,39,34,56,29,0,0,0,0,0,0,0,0,0
84,97,96,71,9,76,59,6,88,18,0,0,0,0,0,0,0,0,0
82,90,14,62,22,50,61,5,26,3,0,0,0,0,0,0,0,0,0
36,23,33,19,20,40,2,99,35,60,0,0,0,0,0,0,0,0,0
44,28,62,53,7,69,9,54,78,51,0,0,0,0,0,0,0,0,0
60,2,7,55,88,64,73,91,46,48,0,0,0,0,0,0,0,0,0
56,13,4,29,70,24,18,33,79,30,0,0,0,0,0,0,0,0,0
4,44,23,42,54,89,62,31,79,78,0,0,0,0,0,0,0,0,0
82,74,81,22,64,91,34,98,46,48,0,0,0,0,0,0,0,0,0
53,27,63,31,16,69,56,93,15,48,0,0,0,0,0,0,0,0,0
30,28,60,63,55,47,34,93,92,98,0,0,0,0,0,0,0,0,0
27,81,48,49,38,66,58,25,7,2,0,0,0,0,0,0,0,0,0
19,62,79,53,99,25,84,8,80,5,0,0,0,0,0,0,0,0,0
49,46,93,59,2,95,98,79,16,82,0,0,0,0,0,0,0,0,0
44,15,24,66,80,85,18,37,28,69,0,0,0,0,0,0,0,0,0
13,68,87,25,75,90,20,19,55,82,0,0,0,0,0,0,0,0,0
29,80,4,10,60,11,24,21,74,14,0,0,0,0,0,0,0,0,0
