30,2,63,94,11,78,92,65,8,32,68,76,54,33,86,60,15,90,80,67,49,96,93,74,34,36,85,81,58,99,9,7,24,23,6,77,53,5,13,73,91,72,83,41,43,35,89,22,70,79,48,4,98,39,55,10,14,87,16,12,56,95,28,19,50,64,51,61,44,29,21,66,59,62,20,71,42,31,52,1,84,82,75,25,100,37,3,17,18,40,45,97,26,46,88,47,27,57,38,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,64,20,2,71,98,69,75,77,68,94,16,56,35,12,81,24,21,58,88,10,47,67,23,89,28,83,91,46,44,11,72,36,4,100,5,14,43,3,26,34,32,78,61,13,55,59,99,50,49,38,57,96,40,6,84,85,42,30,87,97,74,62,53,18,19,66,65,9,52,45,79,29,73,95,92,15,54,63,51,1,41,80,27,48,8,39,7,90,33,93,25,31,82,22,86,70,17,37,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,73,46,100,69,47,52,50,70,3,22,80,61,29,90,27,25,32,48,44,66,21,94,11,93,88,51,40,26,78,92,20,57,23,82,14,85,67,31,9,87,35,59,75,1,5,45,64,10,62,71,17,15,6,28,86,79,13,58,39,18,60,84,2,91,38,83,89,42,96,30,41,54,37,34,4,97,33,99,8,19,56,72,63,36,95,68,53,24,55,7,43,76,65,12,98,81,49,16,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,40,9,80,16,42,73,70,18,84,85,74,14,55,97,98,52,83,39,13,31,33,26,19,21,45,95,59,79,23,77,17,69,30,75,91,49,51,11,50,88,86,66,81,61,47,24,44,78,100,53,56,20,71,58,89,64,76,4,29,6,92,8,10,5,99,3,35,87,90,1,57,72,32,93,27,43,22,25,94,67,28,68,65,62,48,37,15,63,34,38,2,36,41,96,7,60,46,12,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,77,18,28,3,100,75,56,84,4,90,47,32,65,41,38,93,63,71,45,53,37,9,17,7,98,31,87,97,8,86,62,80,1,76,59,60,61,89,16,92,26,20,85,21,14,83,49,55,74,30,50,40,25,88,70,73,66,51,15,11,46,27,57,68,23,52,6,54,24,81,5,39,99,12,43,22,19,79,91,95,69,82,13,42,96,36,44,35,34,2,78,94,64,58,67,10,33,29,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,44,4,35,12,17,74,81,31,30,73,20,11,37,19,39,45,49,41,60,62,95,63,59,10,86,7,96,18,77,88,69,3,100,48,9,40,79,34,1,32,54,90,75,36,91,38,94,53,51,46,58,27,68,2,82,67,99,50,66,5,33,83,64,93,92,26,72,80,89,22,84,97,21,28,15,70,24,47,71,23,65,6,55,78,42,13,43,52,85,98,29,87,8,61,16,25,56,14,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,36,66,43,83,54,90,8,10,34,75,2,12,24,46,100,37,48,93,84,17,98,62,4,92,41,81,51,45,88,65,14,21,32,85,99,80,50,16,78,5,49,26,59,67,47,79,35,68,56,55,61,70,91,44,77,63,74,19,95,29,27,38,73,30,89,20,11,1,3,28,57,33,69,13,25,60,23,42,96,53,40,64,71,58,18,9,94,97,87,52,39,7,15,72,31,82,22,86,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,51,82,85,40,50,36,97,64,58,67,78,27,22,13,21,60,95,14,52,1,66,94,43,68,34,93,88,92,11,26,91,65,2,74,23,73,7,61,79,30,99,45,6,96,44,48,28,17,4,18,89,20,24,3,47,25,35,33,98,46,32,87,15,70,54,29,8,100,86,49,71,83,55,5,37,72,90,57,12,69,62,56,81,59,63,84,38,19,41,31,16,9,42,75,53,80,10,76,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,86,15,87,32,81,9,74,71,46,84,73,30,42,44,80,97,79,25,47,52,20,2,24,57,61,18,62,49,58,33,89,63,38,41,19,11,94,13,60,22,88,70,76,51,66,23,43,91,7,82,85,50,90,21,96,26,48,34,17,68,56,1,40,31,45,35,4,65,53,92,5,6,75,8,69,100,72,55,37,29,16,39,3,93,99,64,28,98,12,67,77,54,95,14,83,10,27,59,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,48,47,58,51,72,4,57,52,49,19,70,96,3,68,25,64,18,16,89,44,1,33,55,6,69,20,98,39,30,74,79,50,73,92,31,81,34,15,59,97,90,71,77,66,80,100,9,65,84,28,93,61,29,86,2,10,82,88,12,36,85,78,14,43,63,76,46,42,91,40,60,83,54,87,38,21,62,5,24,56,7,41,13,23,32,11,94,75,35,37,27,45,17,53,95,26,8,22,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,27,56,53,8,95,89,100,6,35,79,29,72,81,17,77,55,76,12,33,15,49,44,73,9,30,45,61,74,66,18,51,20,25,10,58,86,75,99,57,92,62,48,13,43,63,71,38,1,64,41,46,32,11,37,23,91,83,69,21,84,82,24,39,97,67,22,28,26,47,65,5,68,36,60,80,34,40,16,19,4,31,98,52,94,90,96,2,50,93,7,14,88,3,85,87,59,70,42,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,92,26,33,18,77,88,45,23,11,1,87,39,32,93,50,83,67,85,19,6,69,40,14,100,91,21,46,53,3,17,24,75,16,86,15,9,20,56,98,43,94,22,97,31,99,4,58,51,30,74,95,28,57,61,73,89,5,47,71,64,52,84,72,80,2,25,81,66,70,82,76,90,12,44,35,55,42,78,59,65,68,13,49,29,62,48,37,63,96,60,38,41,36,27,34,7,8,54,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,98,78,97,88,83,80,11,100,9,8,48,47,94,85,75,54,30,68,70,67,74,76,26,25,95,69,23,27,15,5,99,29,24,28,6,90,66,33,58,46,14,19,40,10,22,71,39,62,18,52,7,64,89,77,43,92,13,63,38,72,65,3,42,34,49,86,84,37,87,36,59,41,79,32,45,2,50,60,93,96,4,17,31,12,91,51,81,57,16,56,35,1,55,73,20,53,82,21,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,59,11,73,30,23,13,4,93,24,34,56,37,48,54,72,42,43,60,27,61,38,28,46,53,63,29,58,25,2,20,47,41,90,15,50,36,6,71,18,81,51,99,31,89,64,77,57,45,21,82,83,84,5,26,94,40,1,22,67,96,98,55,8,35,97,69,68,86,100,19,44,85,14,16,65,95,32,66,49,76,88,87,52,62,3,70,12,17,9,91,79,80,39,10,7,33,75,74,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,50,13,78,52,51,19,43,95,46,4,24,36,84,64,62,48,33,53,54,56,65,60,94,97,2,89,35,3,61,25,16,87,27,8,98,7,70,74,44,57,20,73,23,1,37,80,6,82,40,85,42,11,28,72,14,32,22,21,91,67,26,99,88,39,86,15,29,49,47,90,30,93,66,79,31,59,75,96,58,100,5,55,68,34,12,38,63,92,18,41,76,45,9,71,83,69,81,77,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,70,84,19,95,11,62,48,32,97,45,55,42,64,3,53,63,13,38,93,59,14,22,91,35,66,73,50,82,40,60,74,92,51,61,79,85,30,72,67,21,44,37,34,17,8,78,65,20,57,68,94,88,26,52,28,7,18,99,43,2,24,89,23,56,6,1,36,96,33,4,87,100,39,31,86,71,83,49,15,29,90,54,5,46,58,12,27,69,10,76,41,25,98,9,75,80,77,81,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,56,16,18,98,39,79,3,80,5,33,10,71,19,87,54,95,44,45,86,9,100,29,42,84,27,99,64,76,89,82,75,73,70,14,28,72,52,97,23,1,24,30,65,26,40,58,63,21,38,77,8,92,17,13,41,93,68,6,60,7,2,36,67,96,90,35,32,78,74,43,53,34,49,51,61,91,94,31,57,11,48,59,83,88,85,37,47,50,4,62,22,46,81,69,12,20,15,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,15,43,8,90,20,24,25,99,85,72,93,6,78,38,1,41,51,94,81,63,54,16,87,61,29,14,47,98,9,44,23,4,40,57,26,11,21,82,74,56,67,12,79,28,18,69,84,39,76,73,2,3,66,36,65,19,31,96,83,95,5,97,35,92,75,30,64,34,68,37,80,32,17,59,48,49,60,91,89,86,7,70,42,10,52,100,55,88,45,46,27,53,71,13,62,50,22,33,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,4,91,5,100,71,48,78,39,19,64,95,75,90,53,27,49,56,15,21,76,58,88,66,82,51,92,70,83,28,57,3,1,68,72,32,50,26,43,24,18,59,31,62,99,7,45,96,10,37,34,23,9,85,12,97,98,16,52,42,80,38,94,46,17,35,41,30,73,81,55,36,89,25,93,33,74,20,13,40,61,22,44,2,60,67,69,65,54,79,6,47,84,14,8,11,29,86,63,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,30,81,68,73,74,31,29,75,57,59,27,78,9,23,35,67,87,44,42,52,3,100,76,18,5,32,86,91,56,24,20,88,12,89,22,21,4,98,97,40,70,51,26,49,69,14,62,13,90,58,64,47,72,60,45,66,48,37,84,92,1,63,17,41,95,19,39,93,8,50,99,71,36,46,2,7,15,34,38,54,43,94,96,61,28,6,33,16,77,80,53,11,25,65,82,55,85,10,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,94,36,50,2,34,66,69,79,1,23,49,92,29,96,47,22,25,27,51,100,46,11,15,59,12,53,31,8,86,67,4,9,81,99,35,78,32,91,54,61,85,10,80,42,44,89,28,77,83,65,7,62,38,68,17,88,41,20,43,40,57,21,82,45,13,14,76,37,74,6,63,72,24,52,87,58,73,71,60,18,30,26,64,75,3,84,39,19,93,95,97,70,5,98,16,56,55,90,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,41,95,63,4,9,84,15,12,45,39,71,33,36,34,89,58,20,72,24,97,16,61,44,54,75,49,56,77,25,53,78,43,66,98,88,52,35,92,86,51,83,40,32,57,28,82,67,8,6,5,100,93,60,94,18,2,91,81,3,1,99,70,38,90,17,80,46,55,14,29,37,68,42,27,74,85,96,23,62,7,10,21,48,65,73,31,26,79,30,47,13,22,50,11,59,64,69,87,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,91,37,48,60,97,23,13,35,36,24,34,59,31,80,95,56,19,88,69,64,53,47,68,2,8,66,33,78,96,100,27,25,87,7,86,39,29,18,83,3,46,85,30,9,63,22,38,74,50,92,52,73,90,65,44,61,55,67,4,51,20,21,93,57,11,28,41,15,72,32,16,43,26,6,84,1,99,14,98,49,71,5,94,82,89,54,58,70,81,42,45,40,76,12,17,75,79,77,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,67,76,29,79,99,51,33,89,16,70,14,90,82,52,42,1,93,48,68,65,77,55,7,80,23,47,43,31,84,28,30,20,6,44,78,54,69,50,61,62,74,91,100,37,85,46,12,73,11,53,24,2,10,83,35,56,4,5,96,63,18,66,49,9,72,57,3,92,27,38,26,64,58,40,19,41,98,36,39,94,15,88,97,95,87,59,71,60,8,13,32,81,86,21,34,45,75,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,69,17,56,37,85,10,22,76,12,3,6,21,86,72,36,33,15,4,46,98,80,5,41,16,100,28,78,84,70,55,49,61,19,87,66,71,95,64,43,14,57,39,25,50,92,20,27,77,68,44,34,83,42,96,40,52,82,88,26,32,35,1,58,94,81,54,2,91,99,8,38,18,47,30,53,29,62,97,90,93,63,23,7,75,31,48,45,24,13,67,11,51,60,59,65,89,74,79,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,75,74,12,68,90,25,54,30,52,42,57,34,63,32,96,69,38,20,61,70,88,92,39,55,89,58,73,24,81,64,65,10,44,11,72,29,83,93,84,15,48,1,49,100,45,35,87,91,28,4,80,18,3,31,6,16,7,94,78,26,13,82,5,43,67,17,33,60,41,59,95,66,53,99,51,19,71,37,56,40,97,98,50,23,36,8,85,62,46,21,2,79,22,14,9,47,76,86,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,21,80,46,82,13,2,24,83,93,55,94,97,47,45,65,29,37,69,48,60,42,27,56,23,52,62,36,17,26,39,95,33,67,41,90,6,31,54,15,59,7,68,19,88,58,43,71,64,5,35,76,99,8,84,91,72,30,73,28,22,25,96,87,53,98,100,85,14,11,34,49,78,89,86,63,18,61,50,3,57,66,4,20,70,44,81,51,38,92,79,75,74,1,16,32,12,9,10,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,32,72,89,77,52,47,46,42,23,16,85,87,59,91,11,68,36,56,64,25,78,6,99,33,90,48,62,81,58,29,5,13,93,10,83,98,1,17,60,69,97,24,35,22,94,73,50,37,75,15,53,4,54,39,95,82,19,8,27,88,100,67,65,55,70,49,34,21,44,57,43,79,2,74,40,63,7,45,41,51,20,38,92,71,26,30,96,80,3,18,66,12,84,76,28,14,61,9,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,26,41,39,38,65,30,74,88,63,84,46,68,70,24,16,11,79,77,37,93,20,52,100,66,40,87,57,51,45,92,94,6,14,4,71,91,47,21,49,95,13,43,53,18,3,72,2,9,23,96,85,29,86,80,60,76,8,83,36,98,7,19,31,97,55,22,62,27,59,54,61,25,56,89,81,5,12,69,82,15,17,90,73,35,1,44,50,99,42,34,64,78,32,28,33,58,67,10,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,97,71,83,81,60,27,84,16,64,35,39,13,17,31,94,75,70,8,78,11,32,42,65,45,21,54,15,40,85,73,10,91,88,26,55,58,80,12,30,28,89,2,76,46,66,63,44,72,34,57,18,79,59,68,52,69,36,92,19,3,47,53,61,67,1,95,4,99,56,48,96,51,98,38,5,33,41,20,9,50,86,62,6,74,49,7,14,43,82,25,23,29,87,37,22,24,90,93,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,52,12,75,34,94,59,96,37,90,17,31,9,93,73,24,30,45,32,35,95,60,38,86,63,48,4,61,50,20,18,6,14,21,36,74,44,85,26,57,82,92,65,80,51,71,67,3,7,42,1,33,81,64,5,16,22,47,84,77,83,15,43,91,13,78,76,55,40,58,62,98,49,41,68,100,97,89,25,23,99,11,46,29,54,56,88,72,39,53,8,70,66,79,19,10,28,27,87,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,43,3,59,22,57,64,31,54,66,60,38,84,12,48,4,61,1,37,71,20,25,19,98,62,39,46,11,29,42,21,40,32,95,17,13,28,45,49,94,83,55,27,82,6,70,74,53,90,97,50,30,63,15,8,93,26,9,91,58,41,67,68,100,5,44,85,96,33,75,99,86,14,51,36,88,47,92,2,52,87,18,81,65,69,35,72,23,34,7,89,56,16,10,24,79,73,80,76,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,57,58,65,99,81,77,34,92,15,12,17,46,23,76,51,87,68,90,2,45,75,7,96,8,44,78,16,93,22,50,36,55,64,52,84,3,72,66,4,100,18,10,73,62,32,42,74,61,48,47,70,89,94,29,38,49,54,53,39,27,79,41,98,59,14,60,97,35,13,6,31,28,20,1,11,88,85,56,24,43,33,26,91,83,82,25,21,9,67,40,69,37,5,80,19,30,71,95,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,74,69,30,20,73,18,37,49,60,15,52,95,42,58,3,10,22,63,92,32,12,53,77,87,59,34,41,44,36,96,29,85,57,27,1,56,8,81,100,24,33,93,78,25,2,94,4,38,99,90,84,45,31,51,86,48,17,46,65,75,54,7,62,47,80,9,66,79,23,13,11,50,61,76,89,72,67,14,70,88,28,83,82,6,26,55,43,35,40,5,21,98,16,64,71,19,39,91,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,18,39,38,66,92,95,7,2,76,9,50,8,79,33,57,65,81,52,74,80,86,75,16,69,93,96,53,70,91,68,34,23,78,46,3,20,36,22,35,6,73,13,98,19,25,31,37,97,72,94,14,100,12,63,24,55,61,4,30,42,21,29,54,51,56,62,90,5,49,88,17,40,87,85,82,64,10,89,67,27,83,45,15,44,32,47,60,59,28,99,58,43,48,26,1,11,71,84,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,71,1,7,64,18,70,93,57,65,54,61,98,25,16,8,4,55,95,43,19,13,2,88,75,53,40,60,36,82,91,76,68,29,79,56,34,48,100,27,17,35,38,58,45,83,28,97,63,39,87,22,44,81,41,3,46,96,90,23,99,14,24,33,37,15,47,86,32,78,31,85,26,50,62,21,94,69,74,73,30,59,42,12,67,6,52,80,11,5,51,89,20,92,49,72,66,84,9,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,54,62,16,80,69,1,10,55,48,29,12,51,71,28,45,70,64,89,87,72,68,37,92,41,22,79,17,6,5,49,63,31,47,94,75,83,33,60,99,53,38,67,66,56,97,65,11,98,43,8,46,34,76,59,96,9,95,2,82,36,19,13,85,7,25,78,40,81,90,24,93,27,23,88,14,86,26,39,74,21,57,84,61,15,20,58,18,100,35,73,91,4,3,30,42,77,44,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,28,65,10,58,43,60,30,41,79,13,96,38,74,27,2,73,72,6,16,55,36,14,1,94,26,88,34,47,90,85,70,59,75,31,48,67,53,78,45,35,91,29,83,33,15,23,46,84,61,69,11,17,32,62,87,68,93,20,57,25,66,50,37,52,42,56,92,98,51,71,24,54,7,64,95,81,8,82,18,3,44,63,76,5,9,19,39,40,21,97,12,99,80,100,49,22,4,86,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,38,73,74,56,62,53,63,69,37,81,28,22,45,60,41,8,23,76,36,46,30,58,29,96,9,2,14,89,13,87,21,47,86,51,34,15,25,40,5,79,12,32,72,93,90,92,98,26,70,66,99,49,55,43,1,88,94,68,64,48,84,71,52,16,18,3,42,39,7,83,19,67,27,57,44,20,35,6,80,97,91,61,33,31,75,65,4,10,95,77,100,59,17,82,24,78,54,11,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,24,31,15,96,59,34,32,94,2,36,9,43,75,5,40,86,88,13,85,87,8,3,62,37,55,12,79,68,60,61,93,63,41,18,21,26,14,47,82,20,6,48,90,70,57,29,30,99,64,76,45,33,19,71,27,42,69,97,54,39,16,44,95,98,58,89,25,7,67,56,28,80,38,65,91,83,51,53,72,74,92,35,1,66,100,49,77,81,11,10,17,23,73,84,50,52,46,4,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,20,96,55,75,80,37,61,28,50,92,68,3,57,83,70,35,69,59,47,21,67,77,22,44,14,84,76,73,71,36,86,19,82,33,54,27,56,52,40,64,95,25,88,78,87,2,42,94,81,39,26,10,48,91,49,23,12,17,8,31,85,18,29,46,53,6,7,62,15,98,97,58,45,63,38,99,9,41,43,5,16,65,79,72,11,24,13,66,93,90,30,32,51,4,1,100,60,89,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,63,100,87,26,38,46,89,20,43,98,72,65,10,8,14,40,47,1,77,82,83,23,5,71,54,70,12,80,29,76,42,18,56,97,64,99,84,53,66,37,39,3,17,4,33,6,25,24,59,86,9,22,58,75,7,91,27,95,2,93,96,31,34,15,36,79,78,90,60,35,41,48,94,61,55,92,13,30,11,45,51,28,74,49,88,85,52,21,44,32,62,68,69,81,73,16,50,19,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,35,68,32,10,76,29,77,47,55,5,91,53,83,56,80,7,46,67,98,12,59,51,8,86,17,16,48,75,79,69,9,52,45,90,89,70,54,85,65,38,63,97,28,27,39,72,41,93,71,95,78,19,74,64,25,13,62,49,33,84,73,94,18,60,42,88,26,50,82,100,11,66,4,81,3,37,92,6,58,22,40,99,1,24,96,43,87,36,2,34,57,44,23,31,20,15,14,61,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,78,98,72,35,89,38,28,21,42,11,100,1,41,63,49,5,85,86,14,26,71,84,97,46,19,91,40,64,55,99,67,39,31,58,95,82,87,10,29,23,15,8,27,83,36,54,43,47,53,24,17,77,88,48,90,45,2,62,68,79,30,22,16,12,33,74,93,65,6,70,52,9,81,37,7,32,73,80,69,13,75,50,57,20,76,61,60,3,94,44,59,25,51,56,92,18,96,34,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,5,85,82,67,66,7,83,56,40,26,21,19,80,65,59,98,92,97,90,78,35,36,84,70,96,6,75,32,16,2,89,93,52,34,17,48,91,45,28,9,42,72,71,64,43,30,61,12,44,88,77,86,22,46,25,57,81,39,10,18,3,49,76,20,79,55,95,60,15,74,13,100,69,31,4,87,29,38,58,99,62,41,27,73,37,53,94,54,1,50,24,33,8,51,47,23,68,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,31,51,44,91,82,21,40,97,61,88,67,57,95,81,99,3,58,64,1,33,87,35,34,13,43,18,22,90,6,52,77,42,5,32,76,8,2,39,11,55,50,74,84,23,93,25,73,15,29,60,20,68,53,24,100,70,98,27,89,49,71,92,94,72,69,16,37,19,54,96,47,75,9,4,62,66,59,7,65,80,28,30,78,45,48,14,46,63,38,17,83,41,85,26,56,79,36,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
