69,35,48,17,27,43,33,61,9,19,84,68,0,0,0,0,0,0,0
29,1,35,4,97,76,12,39,63,0,0,0,0,0,0,0,0,0,0
57,5,71,52,70,48,9,0,0,0,0,0,0,0,0,0,0,0,0
17,16,70,71,72,44,30,84,2,85,66,7,0,0,0,0,0,0,0
63,19,13,66,74,61,23,83,48,4,24,54,0,0,0,0,0,0,0
67,41,60,19,37,80,28,10,25,43,0,0,0,0,0,0,0,0,0
12,94,43,63,20,83,0,0,0,0,0,0,0,0,0,0,0,0,0
33,86,75,87,23,53,21,41,37,31,0,0,0,0,0,0,0,0,0
61,53,87,48,71,15,96,90,57,10,11,76,58,77,84,0,0,0,0
26,90,89,44,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,74,96,12,93,83,100,24,0,0,0,0,0,0,0,0,0,0,0
44,56,86,33,98,78,5,97,37,0,0,0,0,0,0,0,0,0,0
66,7,11,55,28,59,13,16,92,30,17,49,0,0,0,0,0,0,0
14,70,92,4,20,45,67,40,30,51,88,0,0,0,0,0,0,0,0
58,66,36,63,88,47,74,99,32,59,30,82,86,0,0,0,0,0,0
10,55,34,25,73,60,92,44,78,15,0,0,0,0,0,0,0,0,0
60,62,55,47,63,82,16,17,96,53,0,0,0,0,0,0,0,0,0
90,37,31,88,39,11,34,22,65,38,97,6,16,73,83,86,54,0,0
19,89,67,94,8,69,24,0,0,0,0,0,0,0,0,0,0,0,0
83,21,53,72,82,33,44,55,62,63,85,42,65,12,13,60,36,0,0
87,59,98,82,44,57,95,80,0,0,0,0,0,0,0,0,0,0,0
37,93,65,70,14,87,68,59,89,53,69,26,98,0,0,0,0,0,0
85,88,100,54,25,73,47,0,0,0,0,0,0,0,0,0,0,0,0
78,73,18,27,87,9,12,57,3,13,58,0,0,0,0,0,0,0,0
16,46,12,79,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0
39,42,2,29,30,71,24,15,0,0,0,0,0,0,0,0,0,0,0
12,64,84,77,62,2,18,98,91,20,25,49,47,69,0,0,0,0,0
27,40,33,62,6,23,26,87,0,0,0,0,0,0,0,0,0,0,0
50,7,89,19,8,99,21,26,70,96,0,0,0,0,0,0,0,0,0
75,44,21,15,32,30,38,77,0,0,0,0,0,0,0,0,0,0,0
