16,76,21,29,95,11,61,46,10,81,6,28,99,91,90,40,88,17,100,75,49,15,82,58,72,94,51,65,43,41,1,63,47,26,96,69,9,79,55,77,30,25,67,8,52,32,71,92,33,27,85,97,38,57,22,56,64,68,80,83,35,93,86,2,39,42,62,3,54,98,13,24,48,4,37,74,34,70,18,89,44,50,59,78,5,19,87,45,7,73,53,23,31,20,12,36,84,14,66,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,60,13,73,26,54,14,5,34,84,79,44,24,7,57,56,87,23,47,69,53,70,55,42,31,37,74,32,9,59,4,22,66,27,68,2,38,49,62,100,50,83,86,71,33,35,78,98,89,18,63,17,20,48,19,11,46,92,64,3,97,85,39,80,93,41,77,82,65,88,75,72,8,30,94,15,51,45,1,52,12,43,36,58,99,40,81,91,28,90,6,21,10,61,76,16,67,95,29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,62,27,8,33,85,68,71,80,86,83,93,43,75,52,30,35,2,38,20,92,72,77,32,22,64,39,41,51,88,57,94,58,97,82,3,65,1,45,12,36,56,42,49,25,67,100,17,19,66,91,21,98,29,18,54,76,37,26,73,74,16,34,5,24,14,55,9,60,11,4,47,46,69,59,50,79,10,78,48,96,95,40,81,87,6,53,7,44,28,23,84,90,13,89,99,31,70,61,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,41,45,65,36,88,58,25,20,82,19,12,1,94,67,75,43,15,42,72,56,13,89,4,48,87,98,37,70,24,14,74,60,7,54,50,5,84,73,34,44,27,57,100,17,3,62,32,85,97,71,80,68,2,92,77,33,38,49,52,83,35,93,22,64,39,30,63,86,47,79,46,9,6,40,31,29,11,26,66,28,90,10,91,78,21,76,23,16,18,59,95,55,53,96,61,81,8,99,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,12,19,45,36,17,49,100,33,35,71,3,92,22,85,97,2,68,80,70,93,4,13,60,44,95,37,39,31,7,5,14,38,62,83,32,86,46,41,27,88,58,75,82,72,8,94,43,15,42,25,1,20,51,56,65,57,47,66,21,78,9,91,55,99,69,26,59,30,81,23,53,16,74,18,34,96,73,11,28,50,24,84,48,79,61,52,89,63,77,6,54,76,10,29,40,87,90,64,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,52,77,97,27,30,39,3,85,42,80,8,56,92,25,64,7,5,32,62,38,83,86,78,59,26,84,63,9,69,79,96,99,34,29,21,46,90,6,16,10,66,76,61,40,81,28,23,18,91,11,47,53,55,71,33,35,68,22,12,45,67,19,36,89,87,98,20,60,13,72,4,54,58,48,14,73,37,17,31,70,24,49,74,93,100,1,50,94,88,15,51,41,44,75,95,82,43,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,49,43,75,30,20,64,77,95,94,41,90,23,15,99,81,51,53,40,10,74,6,24,16,54,61,96,26,73,87,79,1,21,48,65,25,67,76,72,50,59,52,66,88,91,8,78,98,89,63,18,31,29,82,2,47,28,58,69,55,9,11,19,45,12,100,17,36,62,27,32,46,42,85,57,97,68,35,86,13,84,83,60,22,14,5,7,3,80,34,39,56,38,70,4,37,71,33,44,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,50,70,13,37,48,4,84,44,60,14,34,42,33,25,71,77,35,3,83,22,67,17,12,86,31,28,95,56,24,81,99,18,76,93,10,54,74,73,69,91,11,89,55,23,100,61,66,6,39,45,16,38,80,68,32,53,88,15,82,52,72,9,51,43,75,94,1,87,29,40,27,47,59,63,26,21,85,19,79,92,98,90,96,78,46,36,65,58,97,62,30,64,57,2,20,49,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,72,71,94,68,51,83,100,31,87,1,62,16,74,86,95,81,15,24,33,43,58,73,82,35,46,27,75,57,22,89,17,88,98,32,65,54,2,13,49,70,79,84,26,59,69,96,37,9,44,5,34,7,48,8,55,4,60,14,78,50,63,47,11,41,99,28,90,21,10,53,18,40,6,66,76,91,29,61,23,20,77,97,67,85,64,30,3,39,93,80,19,92,42,52,12,45,25,36,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,90,40,28,99,6,23,53,78,61,76,10,21,18,79,66,47,29,69,59,55,11,67,92,9,93,25,39,85,97,56,42,80,8,63,26,3,96,64,77,46,20,52,30,41,88,82,94,58,65,89,1,87,54,13,81,44,37,100,73,48,17,74,4,24,7,34,50,5,60,95,49,70,84,31,16,98,14,45,12,19,36,62,38,43,27,57,15,71,33,32,75,22,86,83,72,35,2,51,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,100,65,26,96,25,77,30,64,52,33,88,71,8,41,89,67,81,99,72,23,76,83,32,18,17,28,74,54,61,73,55,1,57,93,19,86,56,35,51,87,24,10,48,62,45,46,50,49,36,2,79,69,12,9,47,78,95,94,39,85,15,40,80,13,11,38,70,44,37,68,75,31,60,4,5,7,34,53,82,6,90,42,27,22,84,16,21,92,14,98,91,43,66,97,29,63,59,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,5,17,91,47,79,63,96,46,55,40,53,10,59,28,76,21,61,18,9,29,6,78,39,11,57,43,77,64,97,38,70,32,68,30,72,12,51,36,19,8,34,86,83,15,52,58,49,56,27,13,100,4,90,45,2,93,80,42,41,66,22,25,44,60,65,75,37,35,23,26,14,92,33,99,98,50,48,31,54,87,81,89,24,73,67,85,74,95,69,84,16,20,62,71,3,94,82,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,13,87,44,37,46,47,59,11,69,54,55,4,24,26,79,31,95,99,74,9,81,60,98,78,34,96,16,48,63,84,77,89,42,92,30,25,19,64,65,12,88,35,94,82,49,33,1,83,45,68,8,17,80,39,93,43,56,67,75,20,58,2,57,27,62,71,52,72,85,32,38,36,7,22,51,5,100,15,3,70,97,50,86,28,66,90,14,18,40,10,21,53,76,91,61,23,6,29,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,16,81,55,18,69,76,29,98,95,61,49,88,2,89,9,47,94,41,40,87,10,68,53,24,74,82,6,91,31,73,28,36,23,12,45,17,21,99,90,66,7,5,19,51,48,44,70,4,13,54,84,75,50,60,72,15,34,37,43,100,14,26,63,59,58,79,65,96,78,20,77,11,46,80,57,33,8,25,64,56,39,71,35,93,83,86,38,85,30,52,42,92,32,27,97,62,3,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,99,63,43,10,14,34,6,81,18,26,11,29,44,84,50,53,76,80,92,13,32,3,62,64,38,54,51,86,8,56,52,85,93,49,100,16,25,30,96,40,27,66,83,61,67,70,71,33,19,78,35,12,7,48,36,15,5,59,57,37,89,98,90,95,94,79,24,97,31,20,74,77,72,39,2,73,68,21,4,45,17,91,23,69,47,82,41,88,42,28,60,46,55,87,9,1,22,58,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,48,32,85,39,74,97,80,7,73,38,56,86,50,13,46,5,57,98,44,84,24,42,3,37,54,65,88,45,71,34,83,12,19,58,60,36,1,77,41,25,75,64,35,30,89,52,93,100,8,92,82,31,15,17,87,67,70,20,29,63,47,79,62,91,78,10,21,53,69,18,33,6,40,28,9,59,61,90,81,66,22,76,26,96,49,23,16,94,95,99,14,51,72,4,11,55,2,43,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,77,52,93,14,8,67,25,64,4,33,68,43,22,94,51,2,82,20,97,92,85,3,39,65,41,80,88,58,1,38,55,71,83,35,28,91,37,89,87,66,23,57,62,27,70,73,96,16,24,7,99,34,86,5,29,26,50,10,84,42,48,59,53,31,46,78,9,61,60,45,74,6,69,72,90,40,81,19,75,15,36,44,21,56,79,76,12,11,18,13,95,47,98,54,32,63,17,100,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,74,18,34,60,76,81,73,24,54,28,95,37,70,99,90,4,50,23,10,66,25,44,89,36,87,48,61,67,49,12,6,16,45,53,20,84,29,40,21,14,19,13,98,91,42,78,56,27,62,7,5,57,32,38,86,77,69,71,33,55,72,3,11,83,8,22,39,80,93,15,68,43,9,63,75,52,92,46,26,59,47,85,35,96,97,79,30,94,51,82,41,17,65,100,88,58,64,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,36,45,19,77,64,51,52,30,8,49,43,22,32,2,65,15,68,35,82,58,72,94,100,23,38,54,6,86,5,24,21,40,81,14,76,10,61,3,11,84,44,90,17,41,80,42,87,56,93,16,1,48,97,99,27,62,83,39,25,57,67,71,29,75,63,70,31,69,74,55,96,37,78,73,50,7,13,4,53,59,34,89,92,95,79,9,98,88,18,66,33,26,85,20,47,46,28,60,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,43,75,57,92,97,33,39,62,83,71,27,22,85,15,80,88,35,72,56,17,86,1,2,32,58,38,65,42,41,100,68,3,94,93,82,51,14,4,37,44,29,59,13,95,16,91,60,48,40,28,76,77,34,10,61,30,7,50,8,5,84,99,89,52,46,45,81,98,20,19,47,64,24,63,21,25,67,73,36,26,31,96,55,53,11,69,79,9,66,87,18,90,70,23,74,12,54,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,17,5,49,100,7,43,22,95,90,28,75,68,99,24,72,58,37,70,35,82,31,16,10,34,63,73,96,69,71,26,9,4,48,50,84,1,23,66,46,61,60,14,6,74,89,45,81,94,15,41,19,85,44,57,30,97,77,3,27,36,39,86,42,80,67,8,21,93,40,33,79,52,51,53,29,20,88,56,12,78,83,76,38,25,87,11,92,18,13,91,47,64,54,98,62,32,65,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,69,26,96,11,47,63,79,9,82,41,65,88,1,94,17,100,58,92,39,3,91,42,32,97,29,27,80,40,85,56,57,86,49,20,53,12,36,45,64,77,67,25,8,38,19,52,93,62,72,71,83,30,33,59,90,28,35,75,22,43,66,51,10,15,61,78,68,2,23,21,18,95,99,54,81,60,31,76,73,50,74,24,70,34,89,7,4,5,44,48,6,16,84,87,13,14,98,46,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,46,15,75,82,94,72,65,41,58,51,88,1,89,44,37,70,84,4,54,24,48,60,50,100,13,14,34,63,26,96,17,49,47,69,78,79,9,59,92,85,3,80,66,20,95,87,6,76,53,18,23,81,74,99,73,31,16,98,29,62,28,32,61,90,10,42,8,25,22,2,71,35,86,56,55,33,77,36,11,93,67,12,39,40,38,43,68,52,83,27,19,21,64,91,45,30,97,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,14,34,60,51,48,41,2,22,68,84,65,70,37,50,4,1,17,43,49,88,44,94,58,82,76,95,98,99,87,81,93,23,64,30,6,74,53,59,5,16,7,73,66,18,78,77,31,100,55,25,67,11,27,97,83,52,62,39,71,56,42,32,57,38,35,8,33,86,54,24,89,91,45,90,21,12,28,19,40,36,61,46,10,85,63,79,80,3,26,15,96,29,47,75,72,9,20,92,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,81,73,54,99,57,86,32,83,71,43,24,87,89,95,16,56,35,39,38,100,20,31,15,42,27,72,98,75,92,33,62,97,52,8,10,63,26,79,96,49,17,36,82,65,88,64,94,41,19,85,58,1,14,77,30,45,80,93,3,5,12,7,2,68,22,46,28,90,21,70,13,40,91,37,44,61,50,29,60,4,25,34,48,67,76,11,6,84,78,23,66,53,55,18,59,51,47,69,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,85,76,77,64,8,52,93,67,25,80,30,22,68,2,49,28,29,23,26,59,40,96,91,18,53,5,7,9,69,47,66,61,55,72,33,71,45,92,89,32,15,70,86,35,24,60,13,48,4,50,34,39,84,75,42,44,36,37,54,51,43,83,78,21,27,12,82,19,90,87,46,94,38,10,20,74,73,99,95,97,56,14,81,62,98,57,31,16,58,41,65,11,88,63,100,17,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,61,23,28,21,10,40,53,90,78,12,29,91,20,36,32,45,83,19,62,71,38,33,66,35,17,86,100,37,70,13,25,4,44,67,79,60,14,63,3,92,22,75,2,64,93,42,39,43,85,68,97,87,27,80,57,56,15,47,72,69,58,65,51,88,84,24,6,54,76,11,81,34,99,95,89,50,16,98,9,30,77,1,7,48,5,8,74,52,73,55,41,31,46,94,82,26,96,59,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
