e16,e76,e21,e29,e95,e11,e61,e46,e10,e81,e6,e28,e99,e91,e90,e40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e88,-1,e17,e100,e75,e49,e15,e82,e58,e72,e94,e51,e65,-1,e43,e41,e1,-1,-1,-1,-1,e63,e47,e26,e96,-1,-1,e69,e9,e79,-1,e55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e77,e30,-1,e25,e67,-1,-1,e8,-1,e52,-1,-1,-1,-1,-1,-1,-1,e32,-1,e71,e92,e33,e27,e85,e97,e38,e57,e22,e56,e64,e68,e80,e83,e35,e93,e86,e2,e39,e42,e62,e3,-1,-1,-1,-1,-1,e54,e98,e13,e24,e48,e4,e37,e74,e34,e70,e18,e89,e44,e50,e59,e78,e5,e19,e87,e45,e7,e73,e53,e23,e31,e20,e12,e36,e84,e14,e66,e60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e96,e60,e13,e73,e26,e54,e14,e5,e34,e84,e79,e44,e24,e7,e57,e56,e87,e23,e47,e69,e53,e70,e55,e42,e31,e37,e74,e32,e9,e59,e4,e22,e66,e27,e68,e2,e38,e49,e62,e100,e50,e83,e86,e71,e33,e35,e78,e98,e89,e18,e63,e17,e20,e48,e19,e11,e46,-1,-1,-1,-1,-1,-1,-1,-1,-1,e92,e64,-1,-1,e3,-1,e97,-1,e85,-1,-1,e39,-1,-1,e80,-1,-1,-1,-1,e93,-1,-1,-1,-1,-1,-1,-1,-1,e41,e77,e82,-1,e65,e88,e75,e72,-1,e8,e30,e94,e15,e51,e45,e1,e52,e12,e43,-1,e36,-1,e58,e99,-1,e40,e81,e91,e28,e90,e6,e21,e10,e61,e76,e16,e67,e95,e29,-1,-1,-1,-1,-1,-1,-1,-1,e25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e15,e62,e27,e8,e33,e85,e68,e71,e80,e86,e83,e93,e43,e75,e52,e30,e35,e2,e38,e20,e92,e72,e77,e32,e22,e64,e39,e41,e51,e88,e57,e94,e58,e97,e82,e3,-1,e65,e1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e45,-1,e12,-1,-1,e36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e56,e42,-1,e49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e25,e67,e100,-1,e17,-1,-1,-1,e19,-1,-1,-1,-1,-1,-1,e66,e91,e21,e98,e29,e18,e54,e76,e37,e26,e73,e74,e16,e34,e5,e24,e14,e55,e9,e60,e11,e4,e47,e46,e69,e59,e50,e79,e10,e78,e48,e96,e95,e40,e81,e87,e6,e53,e7,e44,e28,e23,e84,e90,e13,e89,e99,e31,e70,e61,e63,,,,,,,,,,,,,,,,,
e51,-1,e41,e45,e65,e36,e88,e58,e25,e20,e82,e19,e12,e1,e94,e67,-1,-1,-1,-1,-1,e75,-1,-1,e43,-1,-1,-1,e15,-1,e42,-1,-1,e72,-1,-1,-1,-1,-1,-1,e56,-1,-1,-1,e13,-1,e89,-1,-1,-1,e4,e48,e87,e98,e37,e70,e24,e14,e74,e60,e7,e54,e50,e5,e84,e73,e34,-1,-1,e44,e27,-1,-1,-1,-1,e57,e100,-1,e17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e3,-1,-1,-1,e62,e32,e85,e97,e71,e80,e68,e2,e92,e77,e33,e38,e49,e52,e83,e35,e93,e22,e64,e39,e30,-1,-1,e63,e86,e47,e79,e46,-1,-1,e9,e6,e40,e31,e29,e11,e26,e66,e28,e90,e10,e91,e78,e21,e76,e23,e16,e18,e59,e95,e55,e53,e96,e61,e81,e8,e99,e69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1,-1,-1,-1,e67,-1,-1,e12,-1,e19,e45,-1,e36,e17,-1,-1,e49,e100,-1,-1,-1,-1,-1,-1,-1,e33,-1,-1,e35,-1,e71,e3,e92,e22,e85,e97,e2,-1,e68,e80,e70,e93,e4,e13,-1,e60,e44,e95,e37,e39,e31,e7,e5,e14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e38,e62,-1,e83,-1,-1,-1,-1,-1,e32,-1,-1,-1,-1,e86,-1,-1,-1,e46,-1,-1,-1,-1,-1,-1,-1,e41,e27,e88,e58,e75,-1,e82,e72,e8,e94,e43,e15,e42,e25,e1,e20,e51,e56,e65,e57,-1,e47,e66,e21,e78,e9,e91,e55,e99,e69,e26,e59,e30,e81,e23,e53,e16,e74,e18,e34,e96,e73,e11,e28,e50,e24,e84,e48,e79,e61,e52,e89,e63,e77,e6,e54,e76,e10,e29,e40,e87,e90,e64,e98,,,,,,,,,,,,,,,,,,,,,,,,
e57,e52,e77,e97,e27,e30,e39,e3,e85,e42,e80,e8,e56,e92,e25,e64,-1,-1,e7,e5,-1,-1,-1,-1,e32,-1,e62,e38,-1,-1,-1,-1,e83,-1,-1,-1,-1,e86,-1,-1,e78,-1,e59,e26,e84,e63,e9,e69,e79,e96,e99,e34,e29,e21,e46,e90,e6,e16,e10,e66,e76,e61,e40,e81,e28,e23,e18,e91,e11,e47,e53,e55,-1,-1,e71,e33,-1,e35,-1,e68,e22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e12,-1,e45,e67,-1,e19,-1,-1,-1,e36,-1,-1,-1,-1,-1,-1,e89,e87,e98,e20,e60,e13,e72,e4,e54,e58,e48,e14,e73,e37,e17,e31,e70,e24,e49,e74,e93,e100,e1,e50,e94,e88,e15,e51,e41,e44,e75,e95,e82,e43,e65,e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e93,-1,-1,e49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e43,e75,e30,e20,e64,e77,e95,e94,e41,e90,e23,e15,e99,e81,e51,e53,e40,e10,e74,e6,e24,e16,e54,e61,e96,e26,e73,e87,e79,e1,e21,e48,e65,e25,e67,e76,e72,e50,e59,e52,e66,e88,e91,e8,e78,e98,e89,e63,e18,e31,e29,e82,e2,e47,e28,e58,-1,-1,-1,-1,e69,-1,-1,-1,-1,-1,e55,-1,e9,e11,e19,-1,e45,e12,-1,-1,-1,-1,-1,e100,e17,e36,-1,-1,-1,-1,-1,-1,-1,-1,-1,e62,-1,e27,e32,-1,e46,e42,e85,e57,e97,e68,e35,e86,e13,e84,e83,e60,e22,e14,e5,e7,e3,e80,e34,e39,e56,e38,e70,e4,e37,e71,e33,e44,e92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e41,e50,-1,-1,e70,e13,e37,e48,-1,e4,-1,-1,e84,-1,e44,e60,e14,e34,-1,-1,-1,-1,-1,-1,-1,-1,-1,e42,e33,-1,e25,e71,e77,e35,e3,e83,e22,e67,e17,e12,e86,e31,e28,e95,e56,e24,e81,e99,e18,e76,e93,e10,e54,e74,e73,e69,e91,e11,e89,e55,e23,e100,e61,e66,e6,e39,e45,e16,e38,e80,e68,e32,e53,e88,e15,e82,e52,e72,e9,e51,e43,e75,e94,e1,e87,e29,e40,e27,e47,e59,e63,e26,e21,e85,e19,e79,e92,e98,e90,e96,e78,e46,e36,e65,e58,e97,e62,e30,e64,e57,e2,e20,e49,-1,-1,-1,-1,-1,-1,-1,e8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e7,-1,e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e38,e72,e71,e94,e68,e51,e83,e100,e31,e87,e1,e62,e16,e74,e86,e95,e81,e15,e24,e33,e43,e58,e73,e82,e35,e46,e27,e75,e57,e22,e89,e17,e88,e98,e32,e65,e54,e2,-1,-1,e13,e49,-1,-1,-1,e70,e79,e84,e26,e59,e69,e96,e37,e9,e44,e5,e34,e7,e48,e8,e55,e4,e60,e14,e78,e50,e63,e47,-1,e11,-1,-1,-1,e41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e99,e28,-1,e90,e21,e10,e53,e18,e40,e6,e66,e76,e91,e29,-1,e61,e23,-1,-1,-1,-1,-1,e20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e77,e97,-1,-1,e67,e85,e64,e30,e3,e39,e93,e80,e19,e92,e42,e52,e12,-1,e45,e25,e36,-1,e56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1,-1,e91,e90,e40,e28,e99,-1,e6,-1,e23,e53,e78,e61,e76,e10,e21,e18,e79,e66,e47,e29,-1,e69,e59,e55,e11,e67,e92,e9,e93,e25,e39,e85,e97,e56,e42,e80,e8,e63,e26,e3,-1,e96,e64,e77,e46,-1,-1,e20,e52,-1,e30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e41,e88,e82,-1,-1,-1,e94,-1,e58,-1,-1,e65,-1,-1,-1,e89,e1,e87,e54,e13,e81,e44,e37,e100,e73,e48,e17,e74,e4,e24,e7,e34,e50,e5,e60,e95,e49,e70,e84,e31,e16,e98,e14,-1,-1,e45,e12,-1,e19,-1,-1,-1,-1,e36,-1,e62,-1,-1,-1,-1,e38,e43,e27,e57,-1,e15,e71,e33,e32,e75,e22,-1,e86,e83,e72,e35,e2,-1,e51,e68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e58,e100,e65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e26,e96,-1,-1,-1,-1,-1,-1,e25,-1,e77,e30,e64,-1,e52,-1,e33,e88,e71,e8,e41,e89,e67,e81,e99,e72,e23,e76,e83,e32,e18,e17,e28,e74,e54,e61,e73,e55,e1,e57,e93,e19,e86,e56,e35,e51,e87,e24,e10,e48,e62,e45,e46,e50,e49,e36,e2,e79,e69,e12,e9,e47,e78,e95,e94,e39,e85,e15,e40,e80,e13,e11,e38,e70,e44,e37,e68,e75,e31,e60,e4,e5,e7,e34,e53,e82,e6,e90,e42,e27,e22,e84,e16,e21,e92,e14,e98,e91,e43,e66,e97,e29,e63,e59,e3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7,e1,e5,-1,e17,-1,-1,-1,-1,-1,-1,e91,e47,e79,e63,e96,e46,e55,e40,e53,e10,e59,e28,e76,e21,e61,e18,e9,e29,e6,e78,e39,e11,e57,e43,e77,e64,e97,e38,e70,e32,e68,e30,e72,e12,e51,e36,e19,e8,e34,e86,e83,e15,e52,e58,e49,e56,e27,e13,e100,e4,e90,e45,e2,e93,e80,e42,e41,e66,e22,e25,e44,e60,e65,e75,e37,e35,e23,e26,e14,e92,e33,e99,e98,e50,e48,e31,e54,e87,e81,e89,e24,e73,e67,e85,e74,e95,e69,e84,e16,e20,e62,e71,e3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e94,e82,e88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e73,e13,e87,e44,e37,e46,e47,e59,e11,e69,e54,e55,e4,e24,e26,e79,e31,e95,e99,e74,e9,e81,e60,e98,e78,e34,e96,e16,e48,e63,e84,e77,e89,e42,e92,e30,e25,e19,e64,e65,e12,e88,e35,e94,e82,e49,e33,e1,e83,e45,e68,e8,e17,e80,e39,e93,e43,e56,e67,e75,e20,e58,e2,e57,e27,e62,e71,e52,e72,e85,e32,e38,e36,e7,e22,e51,e5,e100,e15,e3,e70,e97,e50,e86,e28,e66,e90,e14,e18,e40,e10,e21,e53,e76,-1,e91,-1,e61,e23,e6,-1,e29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e22,e16,e81,e55,e18,e69,e76,e29,e98,e95,e61,e49,e88,e2,e89,e9,e47,e94,e41,e40,e87,e10,e68,e53,e24,e74,e82,e6,e91,e31,e73,e28,e36,e23,e12,e45,e17,e21,e99,e90,e66,e7,-1,-1,-1,-1,-1,-1,-1,-1,-1,e5,-1,e19,-1,-1,e51,-1,-1,-1,-1,-1,-1,e48,-1,e44,e70,e4,e13,e54,e84,e75,e50,e60,e72,e15,e34,e37,e43,-1,e100,e14,-1,-1,e26,-1,e63,e59,e58,-1,-1,-1,e79,-1,e65,-1,-1,e96,-1,e78,-1,-1,e20,-1,-1,-1,-1,e77,-1,e11,e46,e80,e57,e33,e8,e25,e64,e56,e39,e71,e35,e93,e83,e86,e38,e85,e30,e52,e42,e92,e32,e27,e97,e62,-1,e3,e67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e75,e99,e63,e43,e10,e14,e34,e6,e81,e18,e26,e11,e29,e44,e84,e50,e53,e76,e80,e92,e13,e32,e3,e62,e64,e38,e54,e51,e86,e8,e56,e52,e85,e93,e49,e100,e16,e25,e30,e96,e40,e27,e66,e83,e61,e67,e70,e71,e33,e19,e78,e35,e12,e7,e48,e36,e15,e5,e59,e57,e37,e89,e98,e90,e95,e94,e79,e24,e97,e31,e20,e74,e77,e72,e39,e2,e73,e68,e21,e4,e45,e17,e91,e23,e69,e47,e82,e41,e88,e42,e28,e60,e46,e55,e87,e9,-1,-1,-1,e1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e58,-1,-1,-1,-1,e65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e27,e48,e32,e85,e39,e74,e97,e80,e7,e73,e38,e56,e86,e50,e13,e46,e5,e57,e98,e44,e84,e24,e42,e3,e37,e54,e65,e88,e45,e71,e34,e83,e12,e19,e58,e60,e36,e1,e77,e41,e25,e75,e64,e35,e30,e89,e52,e93,e100,e8,e92,e82,e31,e15,e17,e87,e67,e70,e20,e29,e63,e47,e79,e62,e91,e78,e10,e21,e53,e69,e18,e33,e6,e40,e28,e9,e59,e61,e90,e81,e66,e22,e76,e26,e96,e49,e23,e16,e94,e95,e99,e14,e51,e72,e4,-1,e11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e55,-1,-1,-1,e2,-1,e43,-1,-1,-1,-1,e68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e30,e77,e52,e93,e14,e8,e67,e25,e64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e4,-1,-1,-1,e33,e68,e43,e22,e94,e51,e2,-1,e82,-1,-1,-1,-1,e20,e97,e92,-1,-1,e85,-1,e3,-1,-1,e39,e65,e41,e80,-1,-1,e88,-1,e58,-1,-1,-1,-1,e1,-1,-1,-1,-1,-1,-1,e38,-1,e55,-1,e71,e83,-1,e35,-1,e28,e91,e37,e89,e87,e66,e23,e57,e62,e27,e70,e73,e96,e16,e24,e7,e99,e34,e86,e5,e29,e26,e50,e10,e84,e42,e48,e59,e53,e31,e46,e78,e9,e61,e60,e45,e74,e6,e69,e72,e90,e40,e81,e19,e75,e15,e36,e44,e21,e56,e79,e76,e12,e11,e18,e13,e95,e47,e98,e54,e32,e63,-1,e17,-1,-1,-1,-1,e100,-1,e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e31,e74,e18,e34,e60,e76,e81,e73,e24,e54,e28,e95,e37,e70,e99,e90,e4,e50,e23,e10,e66,e25,e44,e89,e36,e87,e48,e61,e67,e49,e12,e6,e16,e45,e53,e20,e84,e29,e40,e21,e14,e19,e13,e98,e91,-1,-1,-1,-1,e42,-1,-1,e78,e56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,e27,-1,-1,e62,e7,e5,e57,e32,-1,-1,-1,-1,e38,e86,e77,e69,e71,e33,e55,e72,e3,e11,e83,e8,e22,e39,e80,e93,e15,e68,e43,e9,e63,e75,e52,e92,e46,e26,e59,e47,e85,e35,e96,e97,e79,e30,e94,e51,e82,e41,e17,e65,e100,e88,e58,e64,e2,e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e12,e36,e45,e19,-1,-1,-1,-1,-1,-1,-1,e77,e64,-1,-1,-1,-1,e51,-1,-1,-1,-1,e52,e30,e8,-1,-1,-1,-1,-1,e49,-1,-1,-1,-1,-1,-1,-1,-1,e43,-1,-1,e22,-1,e32,e2,e65,e15,e68,e35,e82,e58,e72,e94,e100,e23,e38,e54,e6,e86,e5,e24,e21,e40,e81,e14,e76,e10,e61,e3,e11,e84,e44,e90,e17,e41,e80,e42,e87,e56,e93,e16,e1,e48,e97,e99,e27,e62,e83,e39,e25,e57,e67,e71,e29,e75,e63,e70,e31,e69,e74,e55,e96,e37,e78,e73,e50,e7,e13,e4,e53,e59,e34,e89,e92,e95,e79,e9,e98,e88,e18,e66,e33,e26,e85,e20,e47,e46,e28,e60,e91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
