14,23,28,9,50,4,12,2,39,34,48,18,16,43,27,44,31,42,41,25,29,15,26,17,11,47,3,49,1,35,10,20,45,36,21,46,6,8,32,40,33,30,13,37,38,7,5,22,24,19
14,6,32,9,49,8,22,15,42,35,39,28,10,38,24,43,33,48,46,18,5,1,13,30,12,25,3,47,4,11,20,7,37,41,45,50,16,17,23,44,19,31,27,26,40,29,2,34,36,21
16,24,28,9,50,4,11,1,39,34,47,15,19,43,26,44,30,42,41,25,31,22,27,14,12,49,5,48,2,38,10,21,46,35,18,45,6,8,32,40,33,29,13,37,36,3,7,20,23,17
15,24,28,9,50,4,12,2,39,34,47,16,17,43,26,44,30,42,41,25,31,20,27,14,11,49,5,48,1,38,10,21,46,35,19,45,6,8,32,40,33,29,13,37,36,3,7,22,23,18
15,6,32,7,50,5,21,10,41,36,44,28,11,40,23,45,33,48,46,19,8,1,17,30,13,29,3,47,4,16,18,9,37,39,42,49,12,14,24,43,22,31,26,27,38,25,2,34,35,20
16,9,32,6,50,5,18,7,40,37,45,27,14,42,25,44,33,47,46,21,12,3,17,28,13,35,2,48,4,22,15,10,41,38,36,49,8,11,26,43,24,31,23,29,39,20,1,30,34,19
16,17,32,7,50,4,13,5,39,36,47,20,15,41,25,44,34,46,43,24,22,11,23,21,12,42,1,49,2,30,10,14,45,37,28,48,6,8,31,40,29,33,18,35,38,9,3,26,27,19
15,23,29,8,50,4,12,3,39,35,48,20,16,42,27,44,31,43,41,25,28,14,26,18,11,47,2,49,1,34,10,19,45,36,21,46,6,9,32,40,33,30,13,37,38,7,5,22,24,17
14,4,30,11,47,12,26,19,40,36,34,29,9,35,25,39,31,49,45,16,2,1,10,32,13,17,5,46,8,7,24,6,33,44,48,50,23,22,21,42,15,28,27,20,41,37,3,38,43,18
15,17,32,7,50,4,16,5,39,36,47,22,14,42,25,45,34,46,44,23,20,9,21,24,12,41,1,49,2,27,11,13,43,37,31,48,6,8,30,40,28,33,19,35,38,10,3,26,29,18
15,5,32,8,49,7,22,13,41,36,42,29,10,38,24,43,33,48,46,18,6,1,14,30,12,26,3,47,4,11,19,9,37,40,45,50,16,17,23,44,21,31,27,25,39,28,2,34,35,20
20,33,22,10,49,4,14,2,36,29,48,15,21,42,26,44,24,34,37,27,43,32,31,13,17,50,7,47,5,45,8,23,46,28,11,39,3,6,35,38,40,25,12,41,30,1,9,16,18,19
20,33,22,10,49,4,14,2,37,29,48,15,21,42,26,43,23,31,36,30,44,34,32,13,18,50,8,47,5,46,7,25,45,27,9,38,3,6,35,39,40,24,12,41,28,1,11,16,17,19
15,7,32,6,50,5,21,10,42,36,45,28,12,41,24,44,33,48,46,20,8,1,17,29,13,30,3,47,4,18,16,9,40,38,37,49,11,14,26,43,22,31,25,27,39,23,2,34,35,19
14,6,32,9,48,8,22,15,41,35,39,28,10,38,26,43,33,49,46,18,5,1,12,30,13,24,3,47,4,11,20,7,36,42,45,50,16,17,23,44,19,31,27,25,40,29,2,34,37,21
16,13,32,7,50,4,18,6,40,36,46,24,14,42,26,44,34,47,45,22,17,5,20,25,11,37,1,48,3,23,10,12,43,38,35,49,8,9,28,41,27,33,21,30,39,15,2,29,31,19
15,17,32,7,50,4,16,5,39,36,47,22,14,42,25,45,34,46,44,23,20,9,21,24,12,41,1,49,2,27,11,13,43,37,31,48,6,8,30,40,28,33,19,35,38,10,3,26,29,18
14,5,30,9,48,10,25,17,40,36,37,28,11,38,26,42,32,49,45,15,4,1,12,31,13,21,3,47,6,8,22,7,34,43,46,50,18,19,23,44,16,29,27,24,41,33,2,35,39,20
16,15,31,6,50,4,17,5,40,36,46,23,14,42,25,44,34,47,45,22,19,8,21,24,12,39,1,49,3,26,10,13,43,37,35,48,7,9,29,41,27,32,20,33,38,11,2,28,30,18
14,5,32,9,48,8,23,15,40,36,38,28,11,39,26,43,33,49,45,16,4,1,12,31,13,22,3,47,6,10,21,7,35,42,46,50,17,18,24,44,19,29,27,25,41,30,2,34,37,20
14,19,29,7,50,4,13,5,39,36,48,20,15,41,27,43,33,45,42,23,25,11,22,21,12,46,2,49,1,34,10,16,44,37,26,47,6,9,31,40,30,32,17,35,38,8,3,24,28,18
14,5,32,9,48,8,22,15,41,36,39,28,11,38,26,43,33,49,45,17,4,1,12,31,13,24,3,47,6,10,20,7,35,42,46,50,16,18,23,44,19,30,27,25,40,29,2,34,37,21
15,21,29,8,50,4,12,3,39,36,48,20,16,42,27,44,31,43,41,25,28,13,26,19,11,47,2,49,1,34,10,17,45,37,23,46,6,9,32,40,33,30,14,35,38,7,5,22,24,18
15,3,31,14,43,18,25,23,38,36,28,34,10,33,21,35,30,48,46,13,2,1,9,37,16,8,7,44,11,4,26,6,27,41,50,49,24,22,19,39,12,29,32,17,40,47,5,42,45,20
15,16,31,7,50,4,17,5,39,36,47,23,14,42,25,44,34,46,45,22,20,8,21,24,12,40,1,49,2,26,10,13,43,37,32,48,6,9,29,41,28,33,19,35,38,11,3,27,30,18
15,6,32,9,49,8,22,14,42,36,39,29,10,38,24,43,33,48,46,18,5,1,13,30,12,26,3,47,4,11,19,7,37,41,45,50,16,17,23,44,20,31,27,25,40,28,2,34,35,21
15,6,32,9,49,7,22,14,42,36,39,29,10,38,24,43,33,48,46,18,5,1,13,30,12,26,3,47,4,11,19,8,37,41,45,50,16,17,23,44,20,31,27,25,40,28,2,34,35,21
16,3,31,12,47,14,26,23,38,36,32,33,10,35,21,37,30,49,45,15,2,1,9,34,17,11,5,46,8,6,25,7,29,42,48,50,24,22,19,39,13,27,28,18,41,43,4,40,44,20
15,7,32,6,50,5,21,8,42,36,45,28,12,41,24,44,33,48,46,20,9,1,17,29,13,30,3,47,4,18,16,10,40,38,37,49,11,14,26,43,22,31,25,27,39,23,2,34,35,19
15,5,32,8,49,7,22,12,41,36,42,29,10,38,24,43,33,48,46,18,6,1,14,30,13,26,3,47,4,11,19,9,37,40,45,50,16,17,23,44,21,31,27,25,39,28,2,34,35,20
15,3,31,14,43,18,25,23,38,36,28,34,10,33,21,35,30,48,46,13,2,1,9,37,16,8,7,44,11,4,26,6,27,41,50,49,24,22,19,39,12,29,32,17,40,47,5,42,45,20
15,5,32,8,49,7,22,11,41,36,42,29,10,38,24,44,33,48,46,19,6,1,16,30,12,26,3,47,4,13,18,9,37,40,45,50,14,17,23,43,21,31,27,25,39,28,2,34,35,20
15,6,32,8,50,5,21,10,41,36,44,29,11,40,23,45,33,48,46,19,7,1,17,30,13,28,3,47,4,16,18,9,37,39,42,49,12,14,24,43,22,31,26,25,38,27,2,34,35,20
15,3,29,11,47,12,26,21,38,36,33,32,10,35,24,37,30,49,45,17,2,1,9,34,16,13,5,46,8,6,25,7,31,43,48,50,23,22,19,40,14,28,27,18,42,41,4,39,44,20
15,7,32,6,50,5,21,10,42,36,45,28,12,41,24,44,33,48,46,20,8,1,17,29,13,30,3,47,4,18,16,9,40,38,37,49,11,14,26,43,22,31,25,27,39,23,2,34,35,19
15,11,31,6,50,5,18,7,40,37,46,26,14,41,24,44,34,47,45,21,16,4,20,27,13,36,1,48,3,23,12,10,43,38,35,49,8,9,28,42,25,32,22,29,39,17,2,30,33,19
14,5,32,9,48,8,23,15,40,36,38,28,11,39,26,43,33,49,45,16,4,1,12,31,13,22,3,47,6,10,21,7,35,42,46,50,17,19,24,44,18,29,27,25,41,30,2,34,37,20
15,5,32,8,49,7,22,11,41,36,42,29,10,38,24,44,33,48,46,19,6,1,16,30,12,26,3,47,4,13,18,9,37,40,45,50,14,17,23,43,21,31,27,25,39,28,2,34,35,20
14,24,28,9,50,4,12,2,39,34,47,16,17,43,27,44,30,42,41,25,31,18,26,15,11,48,3,49,1,36,10,20,45,35,21,46,6,8,32,40,33,29,13,38,37,5,7,22,23,19
20,33,23,10,50,4,13,2,36,29,48,15,21,43,25,44,24,35,37,27,42,31,32,14,16,49,7,47,5,45,8,22,46,28,11,40,3,6,34,38,39,26,12,41,30,1,9,17,18,19
15,17,32,7,50,4,16,5,39,36,47,22,14,42,25,45,34,46,44,24,20,9,21,23,12,41,1,49,2,27,11,13,43,37,31,48,6,8,30,40,28,33,19,35,38,10,3,26,29,18
14,19,32,7,50,4,13,5,39,36,47,20,15,41,26,43,34,46,42,23,24,11,22,21,12,44,2,49,1,31,10,16,45,37,28,48,6,8,30,40,29,33,17,35,38,9,3,25,27,18
14,5,31,9,48,10,24,16,40,36,37,28,11,38,26,42,32,49,45,15,4,1,12,30,13,22,3,47,6,8,21,7,34,43,46,50,18,19,23,44,17,29,27,25,41,33,2,35,39,20
15,3,30,11,47,14,26,21,38,36,33,32,10,35,24,37,29,49,45,16,2,1,9,34,17,12,5,46,8,6,25,7,31,43,48,50,23,22,19,40,13,28,27,18,41,42,4,39,44,20
16,13,32,7,50,4,18,6,40,36,46,24,14,42,26,44,34,47,45,22,17,5,20,25,11,37,1,48,3,23,10,12,43,38,35,49,8,9,28,41,27,33,21,30,39,15,2,29,31,19
14,6,32,9,49,8,22,15,42,36,39,28,10,38,24,43,33,48,46,18,5,1,13,30,12,26,3,47,4,11,20,7,37,41,45,50,16,17,23,44,19,31,27,25,40,29,2,34,35,21
15,6,32,7,50,5,21,10,41,36,44,28,11,40,23,45,33,48,46,19,8,1,17,30,13,29,3,47,4,16,18,9,37,39,42,49,12,14,24,43,22,31,26,27,38,25,2,34,35,20
15,12,31,7,50,5,18,6,40,37,46,24,14,41,25,44,34,47,45,21,16,4,20,27,13,36,1,48,3,23,10,11,43,38,35,49,8,9,28,42,26,32,22,30,39,17,2,29,33,19
14,5,30,9,48,10,25,17,40,36,37,28,11,38,26,41,31,49,45,15,3,1,12,32,13,20,4,46,6,8,22,7,34,43,47,50,18,19,23,44,16,29,27,24,42,33,2,35,39,21
14,19,29,7,50,4,13,5,39,36,48,20,15,41,26,43,33,45,42,23,25,11,22,21,12,46,2,49,1,34,10,16,44,37,27,47,6,9,31,40,30,32,17,35,38,8,3,24,28,18
14,4,30,10,47,12,26,18,40,37,34,29,9,35,25,39,31,49,45,16,2,1,11,32,13,17,5,46,7,8,24,6,33,44,48,50,21,20,22,43,15,28,27,23,42,36,3,38,41,19
15,7,32,6,50,5,21,10,42,36,45,28,12,41,23,44,33,48,46,19,8,1,17,29,13,30,3,47,4,18,16,9,37,39,40,49,11,14,24,43,22,31,26,27,38,25,2,34,35,20
17,27,26,10,50,4,12,2,38,33,48,15,20,43,24,45,29,40,42,25,35,23,28,14,13,49,6,47,3,39,9,22,46,31,16,44,5,8,32,41,36,30,11,37,34,1,7,18,21,19
16,10,31,6,50,5,18,7,40,37,46,26,14,41,25,44,34,47,45,21,15,4,20,27,13,36,1,48,3,23,12,11,43,38,35,49,8,9,28,42,24,32,22,29,39,17,2,30,33,19
15,6,32,7,50,5,21,10,42,36,44,28,11,40,23,45,33,48,46,19,8,1,16,30,13,29,3,47,4,17,18,9,37,39,41,49,12,14,24,43,22,31,26,27,38,25,2,34,35,20
16,9,32,6,50,5,18,7,40,36,45,27,14,42,25,44,33,47,46,22,12,3,17,28,13,35,2,48,4,21,15,10,41,38,37,49,8,11,26,43,24,31,23,29,39,20,1,30,34,19
14,5,30,9,48,10,25,17,40,36,37,28,11,38,26,41,31,49,45,15,4,1,12,32,13,21,3,47,6,8,22,7,34,43,46,50,18,19,23,44,16,29,27,24,42,33,2,35,39,20
15,12,31,6,50,5,18,7,40,37,46,25,14,41,24,44,34,47,45,21,16,4,20,27,13,36,1,48,3,23,10,11,43,38,35,49,8,9,28,42,26,32,22,29,39,17,2,30,33,19
18,29,25,10,50,5,12,2,37,32,48,16,21,44,24,45,27,38,41,26,36,23,30,15,14,49,6,47,4,42,9,22,46,31,13,43,3,7,34,40,35,28,11,39,33,1,8,17,19,20
14,3,31,16,40,19,23,26,37,35,27,36,10,32,21,34,30,48,45,13,2,1,9,39,17,7,8,43,12,4,24,6,28,42,50,49,25,22,18,38,11,29,33,15,41,47,5,44,46,20
16,14,32,7,50,4,17,5,40,36,46,23,15,42,26,44,34,47,45,22,18,6,21,24,11,39,1,49,3,25,10,13,43,37,35,48,8,9,28,41,27,33,20,31,38,12,2,29,30,19
15,17,32,7,50,4,16,5,39,36,47,23,14,42,25,44,34,46,45,22,20,8,21,24,12,40,1,49,2,27,10,13,43,37,31,48,6,9,29,41,28,33,19,35,38,11,3,26,30,18
15,17,32,7,50,4,16,5,39,36,47,22,14,42,25,45,34,46,44,24,20,9,21,23,12,41,1,49,2,27,11,13,43,37,31,48,6,8,30,40,28,33,19,35,38,10,3,26,29,18
14,5,31,8,48,10,24,16,40,36,37,28,11,38,26,42,32,49,45,15,4,1,12,30,13,22,3,47,6,9,21,7,34,43,46,50,18,19,23,44,17,29,27,25,41,33,2,35,39,20
15,3,30,11,47,14,26,21,38,36,33,32,10,35,24,37,29,49,45,16,2,1,9,34,17,12,5,46,8,6,25,7,31,43,48,50,23,22,19,40,13,28,27,18,41,42,4,39,44,20
14,23,28,9,50,4,12,2,39,34,48,18,16,43,27,44,31,42,41,25,29,15,26,17,11,47,3,49,1,35,10,20,45,36,21,46,7,8,32,40,33,30,13,37,38,6,5,22,24,19
14,19,32,7,50,4,13,5,39,36,47,20,15,41,26,43,34,46,42,24,23,11,22,21,12,44,2,49,1,31,10,16,45,37,28,48,6,8,30,40,29,33,17,35,38,9,3,25,27,18
14,5,32,9,48,8,22,15,41,36,39,28,11,38,26,43,33,49,45,17,4,1,12,31,13,24,3,47,6,10,20,7,35,42,46,50,16,18,23,44,19,30,27,25,40,29,2,34,37,21
14,19,29,7,50,4,13,5,39,36,48,20,15,41,26,43,33,45,42,23,24,11,22,21,12,46,2,49,1,34,10,16,44,37,27,47,6,9,31,40,30,32,17,35,38,8,3,25,28,18
20,38,22,10,49,4,15,2,35,29,48,14,21,41,25,42,23,31,33,30,44,39,32,13,18,50,8,46,5,47,7,26,45,27,9,34,3,6,36,37,40,24,12,43,28,1,11,16,17,19
